1518,TAFT HIGH SCHOOL CINCINNATI,"420 EZZARD CHARLES DRIVE    CINCINNATI, OH 45214"
1520,TALAWANDA HIGH SCHOOL OXFORD,"5301 UNIVERSITY PARK BLVD    OXFORD, OH 45056"
1522,TALLMADGE HIGH SCHOOL TALLMADGE,"140 N. MUNROE ROAD    TALLMADGE, OH 44278-2018"
1524,TAYLOR HIGH SCHOOL NORTH BEND,"56 COOPER ROAD    CLEVES, OH 45002"
1526,TEAYS VALLEY HIGH SCHOOL ASHVILLE,"3887 STATE ROUTE 752    ASHVILLE, OH 43103-9551"
1528,TECUMSEH HIGH SCHOOL NEW CARLISLE,"9830 W NATIONAL RD    NEW CARLISLE, OH 45344-9227"
1527,TEMPLE CHRISTIAN HIGH SCHOOL LIMA,"982 BROWER RD    LIMA, OH 45801"
1738,THOMAS WORTHINGTON HIGH SCHOOL WORTHINGTON,"300 W GRANVILLE RD    WORTHINGTON, OH 43085-3527"
1530,TIMKEN HIGH SCHOOL CANTON,
1532,TINORA HIGH SCHOOL DEFIANCE,"5921 DOMERSVILLE RD    DEFIANCE, OH 43512-9803"
1534,TIPPECANOE HIGH SCHOOL TIPP CITY,"615 E KESSLER-COWLESVILLE RD    TIPP CITY, OH 45371-2927"
343,TOLEDO CHRISTIAN HIGH SCHOOL TOLEDO,"2303 BROOKFORD DR    TOLEDO, OH 43614-4308"
1536,TORONTO HIGH SCHOOL TORONTO,"1305 DENNIS WAY    TORONTO, OH 43964"
2100,TREE OF LIFE CHRISTIAN HIGH SC COLUMBUS,"935 NORTHRIDGE RD    COLUMBUS, OH 43224-2654"
1538,TRIAD HIGH SCHOOL NORTH LEWISBURG,"8099 BRUSH LAKE ROAD    NORTH LEWISBURG, OH 43060-9617"
1562,TRI-COUNTY NORTH HIGH SCHOOL LEWISBURG,"500 PANTHER WAY    LEWISBURG, OH 45338"
1540,TRIMBLE HIGH SCHOOL GLOUSTER,"ONE TOMCAT DRIVE    GLOUSTER, OH 45732-9803"
1542,TRINITY HIGH SCHOOL GARFIELD HGTS.,"12425 GRANGER RD    GARFIELD HTS., OH 44125-2942"
1544,TRI-VALLEY HIGH SCHOOL DRESDEN,"46 E MUSKINGUM AVE    DRESDEN, OH 43821-9701"
1546,TRI-VILLAGE HIGH SCHOOL NEW MADISON,"315 S MAIN ST    NEW MADISON, OH 45346"
1548,TRIWAY HIGH SCHOOL WOOSTER,"3205 SHREVE RD    WOOSTER, OH 44691-4439"
1550,TROTWOOD-MADISON HIGH SCHOOL TROTWOOD,"4440 N UNION RD    TROTWOOD, OH 45426-3153"
1553,TROY CHRISTIAN HIGH SCHOOL TROY,"700 S DORSET ROAD    TROY, OH 45373"
1552,TROY HIGH SCHOOL TROY,"151 W STAUNTON RD    TROY, OH 45373"
1554,TURPIN HIGH SCHOOL CINCINNATI,"2650 BARTELS RD    CINCINNATI, OH 45244-4009"
1556,TUSCARAWAS CENTRAL CATHOLIC HI N.PHILADELPHIA,"777 THIRD ST NE    NEW PHILADELPHIA, OH 44663-2741"
1558,TUSCARAWAS VALLEY HIGH SCHOOL ZOARVILLE,"2637 TUSKY VALLEY RD    ZOARVILLE, OH 44656-9692"
1560,TUSLAW HIGH SCHOOL MASSILLON,"1847 MANCHESTER RD NW    MASSILLON, OH 44647-9624"
1564,TWIN VALLEY SOUTH HIGH SCHOOL WEST ALEXANDRIA,"100 EDUCATION DR    WEST ALEXANDRIA, OH 45381"
350,TWINSBURG HIGH SCHOOL TWINSBURG,"10084 RAVENNA ROAD    TWINSBURG, OH 44087-1723"
1566,UNION LOCAL HIGH SCHOOL BELMONT,"66779 BELMONT-MORRISTOWN ROAD    BELMONT, OH 43718-9568"
1568,UNIOTO HIGH SCHOOL CHILLICOTHE,"14193 PLEASANT VALLEY RD    CHILLICOTHE, OH 45601"
1570,UNITED HIGH SCHOOL HANOVERTON,"8143 STATE ROUTE 9    HANOVERTON, OH 44423-8618"
1571,UNIVERSITY SCHOOL HIGH SCHOOL HUNTING VALLEY,"2785 SOM CENTER RD    HUNTING VALLEY, OH 44022-6652"
1572,UPPER ARLINGTON HIGH SCHOOL COLUMBUS,"1650 RIDGEVIEW RD    COLUMBUS, OH 43221-2954"
1574,UPPER SANDUSKY HIGH SCHOOL UPPER SANDUSKY,"800 N SANDUSKY AVE    UPPER SANDUSKY, OH 43351-1032"
1576,UPPER SCIOTO VALLEY HIGH SCHOO MC GUFFEY,"510 S COURTRIGHT ST    MC GUFFEY, OH 45859-0305"
1578,URBANA HIGH SCHOOL URBANA,"500 WASHINGTON AVE    URBANA, OH 43078-1759"
1582,URSULINE ACADEMY HIGH SCHOOL CINCINNATI,"5535 PFEIFFER RD    CINCINNATI, OH 45242-4813"
1580,URSULINE HIGH SCHOOL YOUNGSTOWN,"750 WICK AVE    YOUNGSTOWN, OH 44505-2827"
1584,UTICA HIGH SCHOOL UTICA,"260 N JEFFERSON ST    UTICA, OH 43080-0677"
1588,VALLEY FORGE HIGH SCHOOL PARMA HEIGHTS,"9999 INDEPENDENCE BLVD    PARMA HEIGHTS, OH 44130-4644"
1586,VALLEY HIGH SCHOOL LUCASVILLE,"1821 ST RT 728    LUCASVILLE, OH 45648-9806"
1590,VALLEY VIEW HIGH SCHOOL GERMANTOWN,"6027 FARMERSVILLE-GERMANTOWN RD    GERMANTOWN, OH 45327"
1592,VAN BUREN HIGH SCHOOL VAN BUREN,"217 S. MAIN STREET    VAN BUREN, OH 45889-9627"
1596,VAN WERT HIGH SCHOOL VAN WERT,"10708 ST RT 118 S    VAN WERT, OH 45891-9243"
1594,VANLUE HIGH SCHOOL VANLUE,"301 S EAST ST    VANLUE, OH 45890-0250"
1598,VERMILION HIGH SCHOOL VERMILION,"1250 SANFORD ST    VERMILION, OH 44089-1519"
1600,VERSAILLES HIGH SCHOOL VERSAILLES,"280 MARKER RD.    VERSAILLES, OH 45380-1105"
1364,VILLA ANGELA-ST JOSEPH HIGH SC CLEVELAND,"18491 LAKESHORE BLVD.    CLEVELAND, OH 44119-9950"
1365,VILLAGE ACADEMY HIGH SCHOOL POWELL,"284 S LIBERTY STREET    POWELL, OH 43065-7616"
1604,VINTON COUNTY HIGH SCHOOL MC ARTHUR,"63910 US HWY 50    MC ARTHUR, OH 45651-1010"
1606,WADSWORTH HIGH SCHOOL WADSWORTH,"625 BROAD ST    WADSWORTH, OH 44281-2319"
1608,WAITE HIGH SCHOOL TOLEDO,"301 MORRISON DRIVE    TOLEDO, OH 43605-2124"
1610,WALNUT HILLS HIGH SCHOOL CINCINNATI,"3250 VICTORY PKWY    CINCINNATI, OH 45207"
1612,WALNUT RIDGE HIGH SCHOOL COLUMBUS,"4841 E LIVINGSTON AVE    COLUMBUS, OH 43227-2172"
1614,WALSH JESUIT HIGH SCHOOL CUYAHOGA FALLS,"4550 WYOGA LAKE ROAD    CUYAHOGA FALLS, OH 44224-1059"
1616,WAPAKONETA HIGH SCHOOL WAPAKONETA,"1 W REDSKIN TRAIL    WAPAKONETA, OH 45895-9375"
692,WARREN G HARDING HIGH SCHOOL WARREN,"860 ELM RD NE    WARREN, OH 44483-5195"
1618,WARREN HIGH SCHOOL VINCENT,"130 WARRIOR DRIVE    VINCENT, OH 45784-9801"
1620,WARRENSVILLE HEIGHTS HIGH SCHO WARRENSVILLE HT,"4270 NORTHFIELD RD    WARRENSVILLE HTS, OH 44128-2812"
1624,WASHINGTON HIGH SCHOOL MASSILLON,"ONE PAUL E BROWN DR SE    MASSILLON, OH 44646-6718"
1626,WASHINGTON HIGH SCHOOL WASHINGTON CH,"400 S. ELM STREET    WASHINGTON C.H., OH 43160"
1628,WATERFORD HIGH SCHOOL WATERFORD,"330 MAIN ST    WATERFORD, OH 45786-0067"
1630,WATERLOO HIGH SCHOOL ATWATER,"1464 INDUSTRY RD    ATWATER, OH 44201-9349"
1632,WATKINS MEMORIAL HIGH SCHOOL PATASKALA,"8868 WATKINS ROAD SW    PATASKALA, OH 43062-9053"
1634,WAUSEON HIGH SCHOOL WAUSEON,"840 PARKVIEW    WAUSEON, OH 43567-1269"
1636,WAVERLY HIGH SCHOOL WAVERLY,"1 TIGER DRIVE    WAVERLY, OH 45690-1253"
1638,WAYNE HIGH SCHOOL HUBER HEIGHTS,"5400 CHAMBERSBURG RD    HUBER HEIGHTS, OH 45424-3737"
1646,WAYNE TRACE HIGH SCHOOL HAVILAND,"4915 US ROUTE 127    HAVILAND, OH 45851-9801"
1640,WAYNEDALE HIGH SCHOOL APPLE CREEK,"9050 DOVER RD    APPLE CREEK, OH 44606-9603"
1642,WAYNESFIELD-GOSHEN HIGH SCHOOL WAYNESFIELD,"500 N WESTMINISTER ST    WAYNESFIELD, OH 45896-9448"
1644,WAYNESVILLE HIGH SCHOOL WAYNESVILLE,"735 DAYTON RD    WAYNESVILLE, OH 45068-9503"
1650,WELLINGTON HIGH SCHOOL WELLINGTON,"629 N MAIN ST    WELLINGTON, OH 44090-1033"
1529,WELLINGTON SCHOOL HIGH SCHOOL COLUMBUS,"3650 REED RD    COLUMBUS, OH 43220-4825"
1652,WELLSTON HIGH SCHOOL WELLSTON,"200 GOLDEN ROCKET DRIVE    WELLSTON, OH 45692"
1654,WELLSVILLE HIGH SCHOOL WELLSVILLE,"1 BENGAL BLVD.    WELLSVILLE, OH 43968-1423"
1658,WEST BRANCH HIGH SCHOOL BELOIT,"14277 MAIN ST    BELOIT, OH 44609-9505"
1660,WEST CARROLLTON HIGH SCHOOL WEST CARROLLTON,"5833 STUDENT ST    WEST CARROLLTON, OH 45449-2935"
1678,WEST GEAUGA HIGH SCHOOL CHESTERLAND,"13401 CHILLICOTHE ROAD    CHESTERLAND, OH 44026-3532"
1656,WEST HIGH SCHOOL COLUMBUS,"179 S POWELL AVE    COLUMBUS, OH 43204-3032"
1680,WEST HOLMES HIGH SCHOOL MILLERSBURG,"10909 STATE ROUTE 39    MILLERSBURG, OH 44654-9801"
1682,WEST JEFFERSON HIGH SCHOOL WEST JEFFERSON,"1 ROUGHRIDER DR    WEST JEFFERSON, OH 43162-1360"
1688,WEST LIBERTY-SALEM HIGH SCHOOL WEST LIBERTY,"7208 US HIGHWAY 68 N    WEST LIBERTY, OH 43357-9663"
1690,WEST MUSKINGUM HIGH SCHOOL ZANESVILLE,"150 KIMES ROAD    ZANESVILLE, OH 43701-8913"
1694,WEST UNION HIGH SCHOOL WEST UNION,"97 DRAGON LAIR DR    WEST UNION, OH 45693-1425"
1664,WESTERN BROWN HIGH SCHOOL MOUNT ORAB,"476 WEST MAIN STREET    MOUNT ORAB, OH 45154"
1662,WESTERN HIGH SCHOOL LATHAM,"7959 STATE ROUTE 124    LATHAM, OH 45646"
1666,WESTERN HILLS HIGH SCHOOL CINCINNATI,"2144 FERGUSON ROAD    CINCINNATI, OH 45238-3720"
1668,WESTERN RESERVE HIGH SCHOOL BERLIN CENTER,"13850 AKRON-CANFIELD RD    BERLIN CENTER, OH 44401-9752"
1670,WESTERN RESERVE HIGH SCHOOL COLLINS,"3841 STATE ROUTE 20    COLLINS, OH 44826-9751"
1671,WESTERVILLE CENTRAL HIGH SCHOO WESTERVILLE,"7118 MOUNT ROYAL AVENUE    WESTERVILLE, OH 43082-8393"
1672,WESTERVILLE NORTH HIGH SCHOOL WESTERVILLE,"950 COUNTY LINE ROAD    WESTERVILLE, OH 43081-1000"
1674,WESTERVILLE SOUTH HIGH SCHOOL WESTERVILLE,"303 S OTTERBEIN AVENUE    WESTERVILLE, OH 43081-2333"
1676,WESTFALL HIGH SCHOOL WILLIAMSPORT,"19463 PHERSON PIKE    WILLIAMSPORT, OH 43164-9745"
1684,WESTLAKE HIGH SCHOOL WESTLAKE,"27830 HILLIARD BLVD    WESTLAKE, OH 44145-3032"
1686,WESTLAND HIGH SCHOOL GALLOWAY,"146 GALLOWAY ROAD    GALLOWAY, OH 43119-9402"
1696,WHEELERSBURG HIGH SCHOOL WHEELERSBURG,"800 PIRATE DR    WHEELERSBURG, OH 45694"
1698,WHETSTONE HIGH SCHOOL COLUMBUS,"4405 SCENIC DR    COLUMBUS, OH 43214-3040"
1700,WHITEHALL-YEARLING HIGH SCHOOL WHITEHALL,"675 S YEARLING RD    WHITEHALL, OH 43213-3054"
1702,WHITEOAK HIGH SCHOOL MOWRYSTOWN,"44 NORTH HIGH STREET    MOWRYSTOWN, OH 45155-9999"
1704,WHITMER HIGH SCHOOL TOLEDO,"5601 CLEGG DR    TOLEDO, OH 43613-2022"
1706,WICKLIFFE HIGH SCHOOL WICKLIFFE,"2255 ROCKFELLER RD    WICKLIFFE, OH 44092-0170"
1710,WILLARD HIGH SCHOOL WILLARD,"123 DR LH WHISLER DR.    WILLARD, OH 44890-1359"
1712,WILLIAMSBURG HIGH SCHOOL WILLIAMSBURG,"500 SOUTH 5TH STREET    WILLIAMSBURG, OH 45176-1144"
1714,WILMINGTON HIGH SCHOOL WILMINGTON,"300 RICHARDSON PLACE    WILMINGTON, OH 45177-1251"
1716,WINDHAM HIGH SCHOOL WINDHAM,"9530 BAUER AVENUE    WINDHAM, OH 44288-1004"
1719,WINTON WOODS HIGH SCHOOL CINCINNATI,"1231 WEST KEMPER ROAD    CINCINNATI, OH 45240"
1720,WITHROW HIGH SCHOOL CINCINNATI,"2488 MADISON RD    CINCINNATI, OH 45208-1216"
1722,WOODMORE HIGH SCHOOL ELMORE,"633 FREMONT STREET    ELMORE, OH 43416-9736"
1724,WOODRIDGE HIGH SCHOOL PENINSULA,"4440 QUICK RD    PENINSULA, OH 44264-9706"
1728,WOODROW WILSON HIGH SCHOOL YOUNGSTOWN,
1732,WOODWARD HIGH SCHOOL CINCINNATI,"7005 READING RD    CINCINNATI, OH 45237-3898"
1734,WOODWARD HIGH SCHOOL TOLEDO,"701 E. CENTRAL    TOLEDO, OH 43608"
1736,WOOSTER HIGH SCHOOL WOOSTER,"515 OLDMAN ROAD    WOOSTER, OH 44691-8540"
1740,WORTHINGTON CHRISTIAN HIGH SCH WORTHINGTON,"6670 WORTHINGTON-GALENA ROAD    WORTHINGTON, OH 43085"
1741,WORTHINGTON KILBOURNE HIGH SCH COLUMBUS,"1499 HARD RD    COLUMBUS, OH 43235-1991"
1742,WYNFORD HIGH SCHOOL BUCYRUS,"3288 HOLMES CENTER RD    BUCYRUS, OH 44820-9463"
1744,WYOMING HIGH SCHOOL CINCINNATI,"106 PENDERY AVE    CINCINNATI, OH 45215-2727"
1747,XENIA CHRISTIAN HIGH SCHOOL XENIA,"1101 JOHN WESLEY AVE    XENIA, OH 45385"
1746,XENIA HIGH SCHOOL XENIA,"303 KINSEY RD    XENIA, OH 45385-1410"
1748,YELLOW SPRINGS HIGH SCHOOL YELLOW SPRINGS,"420 E ENON RD    YELLOW SPRINGS, OH 45387-1417"
1751,YOUNGSTOWN CHRISTIAN SCHOOL HI YOUNGSTOWN,"4401 SOUTHERN BLVD    YOUNGSTOWN, OH 44512-1566"
1752,ZANE TRACE HIGH SCHOOL CHILLICOTHE,"946 STATE ROUTE 180    CHILLICOTHE, OH 45601-9705"
1750,ZANESVILLE HIGH SCHOOL ZANESVILLE,"1701 BLUE AVE    ZANESVILLE, OH 43701-2457"
